anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,aired_from,aired_to,ave_rating_minmax,rating_count_standard
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33,5.3,140,まじかるハット,"Oct 18, 1989 to Jul 6, 1990",https://cdn.myanimelist.net/images/anime/12/43263.jpg,624643200,647190000,0.44444445,3
8812,Alice SOS,Adventure,TV,28,6.35,734,アリスＳＯＳ,"Apr 6, 1998 to Jan 28, 1999",https://cdn.myanimelist.net/images/anime/7/24323.jpg,891792000,917452800,0.7222222,2
2566,Uchuujin Tanaka Tarou,"Comedy, School, Shounen",TV,24,6.35,386,うちゅう人田中太郎,"Apr 17, 2000 to Mar 26, 2001",https://cdn.myanimelist.net/images/anime/11/3353.jpg,955900800,985536000,0.6111111,2
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,Movie,1,5.73,109,バッドばつ丸のオレのポチは世界一,"Jan 13, 1996",https://cdn.myanimelist.net/images/anime/12/46703.jpg,821462400,821462400,0.44444445,1
15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,"Action, Fantasy, Shounen",OVA,1,5.85,302,モンスターファーム5　サーカスキャラバン オリジナルアニメーション 「結成!!オルコロサーカス」,"Nov 16, 2005",https://cdn.myanimelist.net/images/anime/5/43071.jpg,1132070400,1132070400,0.44444445,1
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.47,8750,スラムダンク,"Mar 12, 1994",https://cdn.myanimelist.net/images/anime/5/31927.jpg,763401600,763401600,0.73107445,364
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",TV,20,7.91,347599,ニセコイ,"Jan 11, 2014 to May 24, 2014",https://cdn.myanimelist.net/images/anime/13/75587.jpg,1389369600,1400860800,0.7832701,8699
9618,Asobi ni Iku yo!: Asobi ni Oide,"Comedy, Ecchi, Harem, Romance, Sci-Fi",OVA,1,6.93,24545,あそびにいくヨ! あそびにおいで,"Jun 15, 2011",https://cdn.myanimelist.net/images/anime/7/26653.jpg,1308067200,1308067200,0.6751801,1018
30991,Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,"Comedy, School, Seinen, Slice of Life",OVA,1,7.43,21413,干物妹！うまるちゃん OVA,"Oct 19, 2015 to Apr 19, 2017",https://cdn.myanimelist.net/images/anime/7/76826.jpg,1445184000,1492531200,0.73074806,404
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901,あずまんが大王 THE ANIMATION,"Apr 9, 2002 to Oct 1, 2002",https://cdn.myanimelist.net/images/anime/1/66.jpg,1018281600,1033401600,0.8010537,5652
16149,Kick-Heart,"Comedy, Romance, Sports",Movie,1,6.37,8007,KICK-HEART,"May 26, 2013",https://cdn.myanimelist.net/images/anime/3/46509.jpg,1369497600,1369497600,0.6242096,246
11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,65633,ゼットマン,"Apr 3, 2012 to Jun 26, 2012",https://cdn.myanimelist.net/images/anime/7/35529.jpg,1333382400,1340640000,0.6862252,2119
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,7.27,11981,鋼の錬金術師 嘆きの丘[ミロス]の聖なる星 特別動画,"Jun 10, 2011 to Jun 30, 2011",https://cdn.myanimelist.net/images/anime/9/29928.jpg,1307635200,1309363200,0.6952233,214
915,Ginga Densetsu Weed,"Adventure, Drama, Shounen",TV,26,7.31,7484,銀牙伝説ウィード,"Nov 3, 2005 to May 11, 2006",https://cdn.myanimelist.net/images/anime/5/74037.jpg,1130947200,1147276800,0.72105014,237
22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",OVA,2,7.27,21616,テラフォーマーズ　バグズ２号編,"Aug 19, 2014 to Nov 19, 2014",https://cdn.myanimelist.net/images/anime/1149/97842.jpg,1408377600,1416326400,0.7215007,693
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",Movie,1,7.01,67778,BLOOD THE LAST VAMPIRE (ブラッド ザ ラスト ヴァンパイア),"Nov 18, 2000",https://cdn.myanimelist.net/images/anime/9/18913.jpg,974476800,974476800,0.6716079,3328
682,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance",TV,12,6.66,9099,おとぎストーリー　天使のしっぽ,"Oct 4, 2001 to Dec 20, 2001",https://cdn.myanimelist.net/images/anime/10/21092.jpg,1002124800,1008777600,0.64782095,283
1568,Sumomomo Momomo: Chijou Saikyou no Yome,"Comedy, Martial Arts, Romance",TV,22,7.08,31385,すもももももも〜地上最強のヨメ〜,"Oct 6, 2006 to Mar 16, 2007",https://cdn.myanimelist.net/images/anime/8/2357.jpg,1160064000,1173974400,0.6969158,1124
5041,Guin Saga,"Adventure, Fantasy",TV,26,7.29,26176,グイン・サーガ,"Apr 5, 2009 to Sep 27, 2009",https://cdn.myanimelist.net/images/anime/4/75553.jpg,1238860800,1253980800,0.7202226,639
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,8621,銀河英雄伝説外伝／千億の星、千億の光,"Feb 9, 1998 to Sep 26, 1998",https://cdn.myanimelist.net/images/anime/9/28463.jpg,886953600,906739200,0.798212,174
5865,Nanaka 6/17 Special,"Comedy, Drama, Romance, Shounen, Slice of Life",Special,1,6.77,1229,ななか６／１７,"Jun 17, 2003",https://cdn.myanimelist.net/images/anime/10/47051.jpg,1055779200,1055779200,0.63756615,42
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,Music,1,6.65,5772,夏色サプライズ,"Sep 14, 2011",https://cdn.myanimelist.net/images/anime/3/32325.jpg,1315929600,1315929600,0.6531672,214
5256,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai","Adventure, Fantasy",Special,1,6.78,6671,ポケモン不思議のダンジョン 時の探検隊・闇の探検隊,"Sep 9, 2007",https://cdn.myanimelist.net/images/anime/1726/109889.jpg,1189267200,1189267200,0.63221735,229
6727,Mechakko Dotakon,"Comedy, Sci-Fi",TV,28,6.36,125,めちゃっこドタコン,"Apr 4, 1981 to Oct 10, 1981",https://cdn.myanimelist.net/images/anime/3/61425.jpg,355161600,371491200,0.5555556,1
30817,Netoraserare,Hentai,OVA,2,5.68,1549,ネトラセラレ,"Jul 24, 2015 to Sep 25, 2015",https://cdn.myanimelist.net/images/anime/1608/104317.jpg,1437667200,1443110400,0.47712418,17
7579,Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,"Comedy, Harem, Romance",Special,1,6.78,2329,HAPPY☆LESSON ホカホカ★カンナと二人きり,2002,https://cdn.myanimelist.net/images/anime/3/18198.jpg,0,0,0.6632479,65
557,Koutetsu Tenshi Kurumi Encore,"Comedy, Historical, Romance, Sci-Fi, Shounen",OVA,4,6.85,4734,鋼鉄天使くるみ 25-28話,"Jul 19, 2000 to Oct 4, 2000",https://cdn.myanimelist.net/images/anime/4/21112.jpg,963936000,970588800,0.65257454,205
4730,Inyoku Tokkyuu Zetsurinou,Hentai,OVA,1,5.96,2238,淫欲特急ゼツリンオー,"Aug 31, 2007",https://cdn.myanimelist.net/images/anime/11/9115.jpg,1188489600,1188489600,0.5785441,29
2465,Idol Bouei-tai Hummingbird,"Action, Adventure, Comedy, Military, Music, Shounen",OVA,4,6.07,825,アイドル防衛隊ハミングバード,"Sep 1, 1993 to Dec 1, 1995",https://cdn.myanimelist.net/images/anime/8/44085.jpg,746812800,817747200,0.50793654,7
5164,Macross 25th Anniversary: All That VF Macross Zero Version,"Action, Mecha, Sci-Fi",ONA,1,6.59,2062,マクロス 25周年記念 「ALL THAT VF」Ver.ZERO,"Jul 25, 2008",https://cdn.myanimelist.net/images/anime/4/13250.jpg,1216915200,1216915200,0.6344086,62
2591,Samurai Spirits: Haten Gouma no Shou,"Adventure, Historical, Samurai, Shounen",Special,1,5.5,1958,サムライスピリッツ　破天降魔の章,"Sep 18, 1994",https://cdn.myanimelist.net/images/anime/6/49963.jpg,779817600,779817600,0.5482456,76
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,"Comedy, Martial Arts, School, Shounen",Special,2,6.67,1029,セクシーコマンドー外伝 すごいよ!! マサルさん,"Apr 2, 1998 to Apr 3, 1998",https://cdn.myanimelist.net/images/anime/7/33729.jpg,891446400,891532800,0.6096096,37
3176,Nessa no Haou Gandalla,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",TV,26,6.15,637,熱沙の覇王ガンダーラ,"Apr 11, 1998 to Oct 17, 1998",https://cdn.myanimelist.net/images/anime/5/58541.jpg,892224000,908553600,0.5555556,1
3758,Panda no Daibouken,Adventure,Movie,1,6.56,300,パンダの大冒険,"Mar 17, 1973",https://cdn.myanimelist.net/images/anime/1169/112826.jpg,101145600,101145600,0.6111111,8
4555,Yakata Jukujo,Hentai,OVA,2,6.2,2054,館熟女,"Dec 7, 2007 to Mar 7, 2008",https://cdn.myanimelist.net/images/anime/8/41661.jpg,1196956800,1204819200,0.5555556,44
17010,Yasashii March: The Tender March,Music,Music,1,6.52,699,やさしいマーチ-The Tender March-,"May 5, 2011",https://cdn.myanimelist.net/images/anime/2/45753.jpg,1304524800,1304524800,0.61728394,9
18463,Sign,"Music, Sci-Fi",Music,1,4.91,192,Sign,2001,https://cdn.myanimelist.net/images/anime/7/49565.jpg,0,0,0.5185185,3
30425,Wake Up! Dodo,Music,Music,1,5.76,140,Wake up! Dodo,"May 2, 2007",https://cdn.myanimelist.net/images/anime/11/72824.jpg,1178035200,1178035200,0.22222222,1
32768,Revenge of Green Mutant,Music,Music,1,3.85,69,REVENGE OF GREENMUTANT,"Oct 26, 2011",https://cdn.myanimelist.net/images/anime/5/78596.jpg,1319558400,1319558400,0.11111111,1
19957,Huckleberry no Bouken (Movie),"Adventure, Drama, Historical",Movie,1,5.93,111,ハックルベリィの冒険,"Aug 16, 1991",https://cdn.myanimelist.net/images/anime/3/53231.jpg,682268400,682268400,0.44444445,1
8765,Futarigurashi,"Comedy, Ecchi, Romance",TV,36,6.64,551,ふたり暮らし,"Apr 28, 1998 to Jun 30, 1998",https://cdn.myanimelist.net/images/anime/9/24195.jpg,893692800,899136000,0.6111111,4
32563,Starry Tales: Seiza wa Toki wo Koete,"Fantasy, Space",Movie,1,6.13,286,スターリーテイルズ ～星座は時をこえて～,"Mar 19, 2011",https://cdn.myanimelist.net/images/anime/3/78161.jpg,1300464000,1300464000,0.6666667,2
4085,Yonimo Osoroshii Grimm Douwa,"Dementia, Horror, Psychological",OVA,3,6.53,683,世にも恐ろしいグリム童話,2000,https://cdn.myanimelist.net/images/anime/4/27232.jpg,0,0,0.64444447,5
22181,Shunga,Dementia,Movie,1,3.99,242,SHUNGA,2009,https://cdn.myanimelist.net/images/anime/3/58131.jpg,0,0,0.0,1
6074,21 Emon Uchuu ike! Hadashi no Princess,"Comedy, Sci-Fi, Space",Movie,1,6.26,260,２１エモン 宇宙いけ！裸足のプリンセス,"Mar 7, 1992",https://cdn.myanimelist.net/images/anime/13/13278.jpg,699897600,699897600,0.5555556,1
25965,Backkom 2,"Comedy, Kids",TV,52,6.31,162,빼꼼 2,2007,https://cdn.myanimelist.net/images/anime/2/65729.jpg,0,0,0.7777778,1
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",TV,24,7.68,98144,バジリスク 甲賀忍法帖,"Apr 13, 2005 to Sep 21, 2005",https://cdn.myanimelist.net/images/anime/11/6793.jpg,1113321600,1127232000,0.75551224,3079
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825,頭文字〈イニシャル〉D SECOND STAGE,"Oct 15, 1999 to Jan 21, 2000",https://cdn.myanimelist.net/images/anime/8/12750.jpg,939916800,948384000,0.79644835,1827
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1,7.4,44450,問題児たちが異世界から来るそうですよ? 〜温泉漫遊記〜,"Jul 20, 2013",https://cdn.myanimelist.net/images/anime/6/52575.jpg,1374249600,1374249600,0.7239239,1665
21189,"Wake Up, Girls! Shichinin no Idol","Drama, Music",Movie,1,7.23,14420,"Wake Up, Girls！七人のアイドル","Jan 10, 2014",https://cdn.myanimelist.net/images/anime/10/57869.jpg,1389283200,1389283200,0.70720166,540
10793,Guilty Crown,"Action, Drama, Sci-Fi, Super Power",TV,22,7.81,460959,ギルティクラウン,"Oct 14, 2011 to Mar 23, 2012",https://cdn.myanimelist.net/images/anime/8/33713.jpg,1318521600,1332432000,0.77737343,12366
32935,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,"Comedy, Drama, School, Shounen, Sports",TV,10,9.15,93351,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,"Oct 8, 2016 to Dec 10, 2016",https://cdn.myanimelist.net/images/anime/7/81992.jpg,1475856000,1481299200,0.90794265,1038
4719,Queen&#039;s Blade: Rurou no Senshi,"Action, Adventure, Ecchi, Fantasy",TV,12,6.32,51170,クイーンズブレイド 流浪の戦士,"Apr 2, 2009 to Jun 18, 2009",https://cdn.myanimelist.net/images/anime/2/12410.jpg,1238601600,1245254400,0.6095283,1404
2341,Choujin Densetsu Urotsukidouji,"Action, Demons, Drama, Hentai",OVA,3,6.34,4425,超神伝説 うろつき童子,"Jan 21, 1987 to Apr 10, 1989",https://cdn.myanimelist.net/images/anime/1109/111849.jpg,538156800,608140800,0.57840085,107
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,デュラララ!!×2 結,"Jan 9, 2016 to Mar 26, 2016",https://cdn.myanimelist.net/images/anime/6/77838.jpg,1452268800,1458921600,0.80813986,1881
24991,No Game No Life Specials,"Ecchi, Fantasy, Game",Special,6,6.76,58997,ノーゲーム・ノーライフ ミニ,"Jun 25, 2014 to Nov 26, 2014",https://cdn.myanimelist.net/images/anime/7/71783.jpg,1403625600,1416931200,0.6432475,1281
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"Drama, Historical, Samurai, Shounen",Movie,1,7.65,33191,るろうに剣心 -明治剣客浪漫譚- 維新志士への鎮魂歌,"Dec 20, 1997",https://cdn.myanimelist.net/images/anime/4/47845.jpg,882547200,882547200,0.7408631,1514
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25,7.75,81155,アイドルマスター,"Jul 8, 2011 to Dec 23, 2011",https://cdn.myanimelist.net/images/anime/9/41085.jpg,1310054400,1324569600,0.774574,1630
275,Love♥Love?,"Comedy, Ecchi, Harem, Romance",TV,9,6.05,15114,LOVE♥LOVE?,"May 4, 2004 to Jun 29, 2004",https://cdn.myanimelist.net/images/anime/10/75454.jpg,1083600000,1088438400,0.6004273,676
10628,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,"Action, Adventure, Ecchi, Fantasy, Magic, School, Shounen",OVA,1,7.46,5091,魔法先生ネギま! もうひとつの世界Extra 魔法少女ユエ♥,"Nov 17, 2010",https://cdn.myanimelist.net/images/anime/2/29245.jpg,1289923200,1289923200,0.7456964,142
20743,Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.9,3395,デントとタケシ！ギャラドスのげきりん！！,"Oct 3, 2013",https://cdn.myanimelist.net/images/anime/13/54899.jpg,1380729600,1380729600,0.65,80
1101,Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi, Shounen, Space",Movie,1,7.21,10523,天地無用！真夏のイヴ,"Aug 2, 1997",https://cdn.myanimelist.net/images/anime/8/61319.jpg,870451200,870451200,0.7081056,488
1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13,7.77,3620,おジャ魔女どれみ ナ・イ・ショ,"Jun 26, 2004 to Dec 11, 2004",https://cdn.myanimelist.net/images/anime/8/24929.jpg,1088179200,1102694400,0.7754137,94
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids",TV,52,7.37,3363,小さなアヒルの大きな愛の物語 あひるのクワック,"Apr 3, 1989 to Mar 29, 1990",https://cdn.myanimelist.net/images/anime/10/3879.jpg,607536000,638640000,0.724537,144
3312,Dr. Slump,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,74,7.11,8735,ドクタースランプ,"Nov 26, 1997 to Sep 22, 1999",https://cdn.myanimelist.net/images/anime/10/5297.jpg,880473600,937929600,0.6776283,223
9563,Hidamari Sketch x ☆☆☆ Specials,"Comedy, School, Slice of Life",Special,2,7.94,8734,ひだまりスケッチ×☆☆☆,"Oct 23, 2010 to Oct 30, 2010",https://cdn.myanimelist.net/images/anime/3/26476.jpg,1287763200,1288368000,0.7848325,315
23179,Kyoukai no Rinne,"Comedy, Supernatural",Special,1,6.16,2983,境界のRINNE,"Oct 3, 2009",https://cdn.myanimelist.net/images/anime/9/60009.jpg,1254499200,1254499200,0.5747863,52
8542,Shin Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",TV,25,6.73,562,新・エースをねらえ!,"Oct 14, 1978 to Mar 31, 1979",https://cdn.myanimelist.net/images/anime/13/23161.jpg,277142400,291657600,0.63492066,7
2325,Angel Blade Punish!,"Adventure, Hentai, Magic, Sci-Fi",OVA,3,6.56,3957,エンジェルブレイドパニッシュ！,"Dec 29, 2004 to Sep 9, 2005",https://cdn.myanimelist.net/images/anime/5/3662.jpg,1104249600,1126195200,0.6439195,127
282,Angel Heart,"Action, Drama, Mystery, Romance, Seinen",TV,50,7.38,9550,エンジェル・ハート,"Oct 4, 2005 to Sep 26, 2006",https://cdn.myanimelist.net/images/anime/1/282.jpg,1128355200,1159200000,0.7395264,183
6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,"Action, Fantasy, Magic, Super Power, Supernatural",Movie,1,7.3,5223,天上人とアクト人最後の戦い,"Apr 18, 2009",https://cdn.myanimelist.net/images/anime/3/24577.jpg,1239984000,1239984000,0.71783626,152
9924,Shukufuku no Campanella: La Campanella Della Benedizione,"Comedy, Ecchi, Fantasy",OVA,1,6.62,4023,祝福のカンパネラ -la campanella della benedizione-,"Mar 30, 2011",https://cdn.myanimelist.net/images/anime/11/27462.jpg,1301414400,1301414400,0.64962506,163
17233,The House,"Drama, Fantasy, Kids",Movie,1,6.76,242,집,"Mar 17, 2011",https://cdn.myanimelist.net/images/anime/13/46023.jpg,1300291200,1300291200,0.6666667,4
31608,Teekyuu 4 Specials,"Comedy, School, Shounen, Sports",Special,2,6.58,1977,てーきゅう　４期　ＴＶ未放送オリジナルエピソードアニメ,"Aug 28, 2015",https://cdn.myanimelist.net/images/anime/9/76213.jpg,1440691200,1440691200,0.6354167,32
605,Tenshi ni Narumon!,"Comedy, Fantasy, Romance",TV,26,6.91,3847,天使になるもんっ！,"Apr 7, 1999 to Sep 29, 1999",https://cdn.myanimelist.net/images/anime/1671/94180.jpg,923414400,938534400,0.63793105,58
3021,Yume Senshi Wingman,"Action, Comedy, Romance, School, Super Power",TV,47,6.82,918,夢戦士ウイングマン,"Feb 7, 1984 to Feb 26, 1985",https://cdn.myanimelist.net/images/anime/7/75183.jpg,444931200,478195200,0.625,8
9667,Super Speed,Music,Music,1,5.88,691,スーパー・スピード・イーピー,"Sep 29, 2010",https://cdn.myanimelist.net/images/anime/6/26807.jpg,1285689600,1285689600,0.56,25
11687,Pussycat,"Fantasy, Horror",ONA,1,4.49,2043,プッシーキャット,"Dec 8, 2008",https://cdn.myanimelist.net/images/anime/10/32599.jpg,1228665600,1228665600,0.4513889,48
10908,Kakko Kawaii Sengen! 2,Comedy,TV,10,6.17,324,カッコカワイイ宣言！ 2,"Aug 26, 2011 to Dec 22, 2011",https://cdn.myanimelist.net/images/anime/6/30110.jpg,1314288000,1324483200,0.5777778,5
8733,Tousan no Tsukutta Uta,"Fantasy, Music",Music,1,5.1,205,父さんのつくった歌,"Dec 5, 1982",https://cdn.myanimelist.net/images/anime/5/24116.jpg,407865600,407865600,0.44444445,4
21711,Torero Kamomiro,"Kids, Music",Music,1,3.46,103,トレロ カモミロ,"Feb, 1970",https://cdn.myanimelist.net/images/anime/11/57521.jpg,0,0,0.22222222,2
22593,Potecco Babies (2011),Comedy,ONA,12,4.85,118,ポテッコベイビーズ(2011),"Apr 22, 2011 to Jul 10, 2011",https://cdn.myanimelist.net/images/anime/7/58921.jpg,1303401600,1310227200,0.5,2
32732,Teo the Magic Planet Pilot,"Adventure, Fantasy",Special,1,4.27,42,TEO THE MAGIC PLANET,1997,https://cdn.myanimelist.net/images/anime/6/78536.jpg,0,0,0.33333334,1
33190,Planetarian: Hoshi no Hito,Magic,Movie,1,7.38,9461,planetarian～星の人～,"Sep 3, 2016",https://cdn.myanimelist.net/images/anime/10/79771.jpg,1472832000,1472832000,0.6666667,2
7448,Pacusi,Comedy,TV,18,5.42,215,パ ク シ,"Apr 4, 1994 to Jan 5, 1995",https://cdn.myanimelist.net/images/anime/10/17804.jpg,765388800,789235200,0.5,2
9496,Itoshi no Betty Mamonogatari,"Fantasy, Romance, Seinen",Movie,1,5.39,134,愛しのベティ 魔物語,"Jul 19, 1986",https://cdn.myanimelist.net/images/anime/7/26264.jpg,522082800,522082800,0.5555556,2
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,1,6.96,47988,木ノ葉の里の大うん動会,"Aug 21, 2004",https://cdn.myanimelist.net/images/anime/1/2473.jpg,1093017600,1093017600,0.66612047,2441
3887,Ookiku Furikabutte Special,"Drama, Sports",Special,1,7.35,8478,おおきく振りかぶって 基本のキホン,"Feb 27, 2008",https://cdn.myanimelist.net/images/anime/1588/108620.jpg,1204041600,1204041600,0.7287337,401
19365,Samurai Flamenco,"Action, Comedy, Parody",TV,22,7.0,74324,サムライフラメンコ,"Oct 11, 2013 to Mar 28, 2014",https://cdn.myanimelist.net/images/anime/11/54319.jpg,1381420800,1395936000,0.698505,1204
23079,Glasslip,"Romance, Slice of Life, Supernatural",TV,13,5.54,94108,グラスリップ,"Jul 3, 2014 to Sep 25, 2014",https://cdn.myanimelist.net/images/anime/12/64265.jpg,1404316800,1411574400,0.53541046,2129
